,date,open,close,high,low,volume,code
0,2004-01-02,2.458,0.09978030025631637,2.498,2.444,0.0004558709673421091,600082
1,2004-01-05,2.476,0.09959721713658004,2.476,2.399,0.0012390187773981846,600082
2,2004-01-06,2.402,0.09813255217868916,2.474,2.396,0.0015714083985612214,600082
3,2004-01-07,2.45,0.09566093006224827,2.458,2.364,0.0038109676696811657,600082
4,2004-01-08,2.431,0.08833760527279386,2.431,2.348,0.0016904188302523618,600082
5,2004-01-09,2.354,0.08833760527279386,2.378,2.33,0.0008523658294055441,600082
6,2004-01-12,2.362,0.08879531307213476,2.367,2.301,0.0011342547745456526,600082
7,2004-01-13,2.343,0.10417429512998902,2.53,2.34,0.0058804993908194575,600082
8,2004-01-14,2.503,0.12715122665690226,2.777,2.49,0.011654914162130707,600082
9,2004-01-15,2.751,0.13758696448187474,2.902,2.657,0.02077586744963249,600082
10,2004-01-16,2.822,0.1626693518857561,3.169,2.822,0.030105478168731135,600082
11,2004-01-29,3.11,0.16733797143903334,3.222,3.009,0.013214237811630487,600082
12,2004-01-30,3.214,0.1592823141706335,3.214,3.115,0.010815533166881532,600082
13,2004-02-02,3.195,0.17099963383376054,3.278,3.126,0.011204694548745288,600082
14,2004-02-03,3.235,0.17118271695349685,3.27,3.142,0.01101341908832594,600082
15,2004-02-04,3.209,0.16440864152325158,3.302,3.169,0.006366442053628251,600082
16,2004-02-05,3.182,0.16413401684364703,3.209,3.11,0.007206664111998916,600082
17,2004-02-06,3.155,0.1592823141706335,3.193,3.113,0.005469787610904133,600082
18,2004-02-09,3.115,0.16028927132918347,3.169,3.075,0.002682334738105486,600082
19,2004-02-10,3.102,0.16367630904430613,3.209,3.102,0.00576261037662364,600082
20,2004-02-11,3.142,0.17246429879165143,3.275,3.142,0.006907555506108259,600082
21,2004-02-12,3.235,0.1960820212376419,3.597,3.235,0.012254090480980391,600082
22,2004-02-13,3.477,0.1965397290369828,3.621,3.477,0.007866507641796232,600082
23,2004-02-16,3.488,0.2126510435737825,3.714,3.488,0.006601733150739022,600082
24,2004-02-17,3.709,0.20999633833760528,3.722,3.635,0.004914287552398602,600082
25,2004-02-18,3.69,0.2136580007323325,3.768,3.648,0.005238628051934025,600082
26,2004-02-19,3.72,0.2131087513731234,3.728,3.68,0.004315989185403807,600082
27,2004-02-20,3.664,0.21530574880995973,3.744,3.664,0.0035749461756490984,600082
28,2004-02-23,3.722,0.21237641889417797,3.853,3.696,0.0038123768192969984,600082
29,2004-02-24,3.706,0.19708897839619188,3.706,3.461,0.0039049306513945347,600082
30,2004-02-25,3.539,0.20001830831197365,3.728,3.501,0.008969466014926361,600082
31,2004-02-26,3.568,0.20267301354815087,3.674,3.525,0.007199507697719554,600082
32,2004-02-27,3.544,0.20779934090076896,3.698,3.544,0.004087293793824738,600082
33,2004-03-01,3.669,0.22656536067374589,3.864,3.643,0.011366695110339366,600082
34,2004-03-02,3.818,0.23462101794214574,3.967,3.818,0.0110375959641955,600082
35,2004-03-03,3.949,0.22894544123031857,3.962,3.869,0.007289139942131906,600082
36,2004-03-04,3.887,0.22583302819480044,3.895,3.834,0.007300951714566195,600082
37,2004-03-05,3.853,0.23947272061515928,4.029,3.848,0.009622979438072448,600082
38,2004-03-08,3.994,0.230684730867814,4.029,3.887,0.0038105323826270595,600082
39,2004-03-09,3.906,0.22436836323690956,4.087,3.821,0.004227153737632868,600082
40,2004-03-10,3.848,0.23333943610399122,3.943,3.848,0.005966568183585488,600082
41,2004-03-11,3.935,0.23828268033687294,4.007,3.882,0.0042311893650666945,600082
42,2004-03-12,3.973,0.23608568290003662,3.999,3.911,0.002778009357048559,600082
43,2004-03-15,3.965,0.23041010618820945,3.991,3.879,0.008309718395835882,600082
44,2004-03-16,3.994,0.23187477114610033,3.994,3.848,0.0029080790310126534,600082
45,2004-03-17,3.925,0.2302270230684731,3.938,3.842,0.004027224180358166,600082
46,2004-03-18,3.901,0.2167704137678506,3.911,3.722,0.004189305897165721,600082
47,2004-03-19,3.754,0.21603808128890517,3.837,3.728,0.0037138839011222587,600082
48,2004-03-22,3.741,0.2214390333211278,3.861,3.741,0.0060749472823111005,600082
49,2004-03-23,3.768,0.2136580007323325,3.808,3.701,0.006912690417797369,600082
50,2004-03-24,3.728,0.21118637861589162,3.8,3.688,0.006638791572311435,600082
51,2004-03-25,3.688,0.21146100329549616,3.725,3.629,0.005938016303934833,600082
52,2004-03-26,3.696,0.2136580007323325,3.72,3.677,0.003340643696593415,600082
53,2004-03-29,3.714,0.2167704137678506,3.829,3.672,0.004688484237517996,600082
54,2004-03-30,3.749,0.21484804101061883,3.792,3.69,0.0032206962910739457,600082
55,2004-03-31,3.733,0.2167704137678506,3.805,3.696,0.004232170605375102,600082
56,2004-04-01,3.754,0.21558037348956427,3.781,3.688,0.003212418459299259,600082
57,2004-04-02,3.728,0.21924203588429148,3.8,3.674,0.006462633114838906,600082
58,2004-04-05,3.768,0.2218967411204687,3.832,3.712,0.005388824218840493,600082
59,2004-04-06,3.826,0.2375503478579275,3.989,3.794,0.008301182342927404,600082
60,2004-04-07,3.967,0.23260710362504577,3.97,3.893,0.004777017197675066,600082
61,2004-04-08,3.927,0.23626876601977298,3.989,3.893,0.003520107384578474,600082
62,2004-04-09,3.914,0.2287623581105822,4.013,3.848,0.004956296441993131,600082
63,2004-04-12,3.858,0.2246429879165141,3.911,3.728,0.0037035550557706007,600082
64,2004-04-13,3.848,0.22262907359941414,3.906,3.794,0.003394685691022626,600082
65,2004-04-14,3.808,0.2131087513731234,3.848,3.674,0.0026333391224052276,600082
66,2004-04-15,3.701,0.21384108385206885,3.781,3.674,0.004263872782858013,600082
67,2004-04-16,3.701,0.2182350787257415,3.778,3.674,0.005497483671939937,600082
68,2004-04-20,3.781,0.2209813255217869,3.885,3.744,0.005428472229497501,600082
69,2004-04-21,3.781,0.2163127059685097,3.882,3.73,0.003241427759244059,600082
70,2004-04-22,3.741,0.21045404613694618,3.768,3.656,0.0038909498214363975,600082
71,2004-04-23,3.688,0.20459538630538265,3.712,3.581,0.002440115936862424,600082
72,2004-04-26,3.621,0.19635664591724644,3.629,3.259,0.006186609478309204,600082
73,2004-04-27,3.501,0.20606005126327354,3.666,3.461,0.00801067618966534,600082
74,2004-04-28,3.621,0.20679238374221898,3.704,3.568,0.0028407275815731632,600082
75,2004-04-29,3.621,0.20148297326986453,3.698,3.528,0.0023733473294106347,600082
76,2004-04-30,3.581,0.20679238374221898,3.666,3.557,0.00241003686364906,600082
77,2004-05-10,3.621,0.21072867081655072,3.69,3.613,0.006537369688704833,600082
78,2004-05-11,3.648,0.21091175393628708,3.725,3.648,0.0031821549424189003,600082
79,2004-05-12,3.661,0.22848773343097767,3.885,3.661,0.010976154089846493,600082
