,date,open,close,high,low,volume,code
0,2004-01-02,6.72,0.27301189730745146,6.85,6.72,8695.25,600091
1,2004-01-05,6.75,0.28240450845335,6.93,6.73,24490.16,600091
2,2004-01-06,7.0,0.29242329367564185,7.17,7.0,50462.12,600091
3,2004-01-07,7.15,0.2999373825923607,7.29,7.07,43213.16,600091
4,2004-01-08,7.2,0.2999373825923607,7.25,7.08,33294.84,600091
5,2004-01-09,7.22,0.28866624921728234,7.25,6.99,28394.0,600091
6,2004-01-12,7.06,0.29618033813400124,7.16,7.01,20954.65,600091
7,2004-01-13,7.16,0.3036944270507201,7.35,7.15,32688.88,600091
8,2004-01-14,7.27,0.29868503443957417,7.29,7.13,13632.11,600091
9,2004-01-15,7.15,0.29367564182842826,7.2,7.08,17806.72,600091
10,2004-01-16,7.1,0.3030682529743269,7.3,7.06,28111.25,600091
11,2004-01-29,7.35,0.32498434564809014,7.63,7.35,59837.61,600091
12,2004-01-30,7.6,0.3093299937382592,7.63,7.32,37729.87,600091
13,2004-02-02,7.45,0.31747025673137136,7.6,7.3,36972.34,600091
14,2004-02-03,7.5,0.32247964934251716,7.57,7.41,24618.29,600091
15,2004-02-04,7.58,0.3312460864120225,7.76,7.52,48097.34,600091
16,2004-02-05,7.71,0.3306199123356293,7.74,7.59,38512.65,600091
17,2004-02-06,7.68,0.32122730118973075,7.72,7.53,36106.27,600091
18,2004-02-09,7.58,0.3368816530995617,7.83,7.53,43610.91,600091
19,2004-02-10,7.83,0.3318722604884158,7.85,7.66,26804.83,600091
20,2004-02-11,7.71,0.3293675641828428,7.74,7.59,28146.56,600091
21,2004-02-12,7.7,0.3375078271759549,7.89,7.67,42624.92,600091
22,2004-02-13,7.81,0.3318722604884158,7.85,7.65,25349.78,600091
23,2004-02-16,7.81,0.35003130870381965,8.06,7.75,62115.54,600091
24,2004-02-17,8.1,0.3531621790857859,8.18,7.97,110501.5,600091
25,2004-02-18,8.05,0.3525360050093926,8.14,8.0,37630.25,600091
26,2004-02-19,8.1,0.35003130870381965,8.12,7.96,31021.9,600091
27,2004-02-20,7.99,0.3475266123982467,7.99,7.86,33805.05,600091
28,2004-02-23,7.98,0.3375078271759549,8.08,7.78,26537.01,600091
29,2004-02-24,7.75,0.3437695679398873,7.95,7.58,39518.95,600091
30,2004-02-25,8.01,0.3519098309329994,8.43,8.0,109677.38,600091
31,2004-02-26,7.96,0.3487789605510332,8.07,7.8,36207.94,600091
32,2004-02-27,8.0,0.35817157169693176,8.16,7.9,38498.38,600091
33,2004-03-01,8.2,0.3713212273011897,8.46,8.1,83622.99,600091
34,2004-03-02,8.35,0.3794614902943018,8.65,8.25,114180.28,600091
35,2004-03-03,8.47,0.36505948653725734,8.48,8.11,60142.42,600091
36,2004-03-04,8.24,0.3876017532874139,8.68,8.16,95186.03,600091
37,2004-03-05,8.8,0.380087664370695,8.96,8.45,165563.49,600091
38,2004-03-08,8.44,0.3556668753913588,8.44,8.08,57949.53,600091
39,2004-03-09,8.04,0.3487789605510332,8.21,7.97,41344.57,600091
40,2004-03-10,7.97,0.3625547902316844,8.22,7.97,29838.81,600091
41,2004-03-11,8.2,0.3713212273011897,8.45,8.14,45940.74,600091
42,2004-03-12,8.35,0.36568566061365054,8.36,8.18,26966.43,600091
43,2004-03-15,8.25,0.3763306199123356,8.46,8.23,37496.85,600091
44,2004-03-16,8.55,0.38259236067626795,8.63,8.45,44625.21,600091
45,2004-03-17,8.52,0.38071383844708834,8.56,8.35,31462.97,600091
46,2004-03-18,8.49,0.3700688791484033,8.56,8.24,30068.56,600091
47,2004-03-19,8.28,0.37382592360676276,8.4,8.24,23607.93,600091
48,2004-03-22,8.38,0.38885410144020033,8.65,8.31,47123.34,600091
49,2004-03-23,8.65,0.3876017532874139,8.7,8.45,42783.2,600091
50,2004-03-24,8.6,0.38259236067626795,8.66,8.45,26702.31,600091
51,2004-03-25,8.48,0.38196618659987475,8.58,8.43,17840.89,600091
52,2004-03-26,8.51,0.3844708829054478,8.6,8.46,21407.83,600091
53,2004-03-29,8.39,0.3713212273011897,8.58,8.31,24815.7,600091
54,2004-03-30,8.29,0.3625547902316844,8.35,8.11,40505.52,600091
55,2004-03-31,8.2,0.36819035691922347,8.35,8.2,21283.61,600091
56,2004-04-01,8.35,0.37319974953036944,8.38,8.26,17102.44,600091
57,2004-04-02,8.4,0.37570444583594237,8.47,8.32,18830.78,600091
58,2004-04-05,8.43,0.39135879774577337,8.67,8.4,35306.52,600091
59,2004-04-06,8.66,0.3938634940513462,8.78,8.49,41900.85,600091
60,2004-04-07,8.7,0.3869755792110206,8.75,8.58,27735.4,600091
61,2004-04-08,8.59,0.3769567939887289,8.59,8.4,27831.25,600091
62,2004-04-09,8.43,0.36443331246086413,8.54,8.16,29705.18,600091
63,2004-04-12,8.13,0.35691922354414524,8.19,7.97,39362.9,600091
64,2004-04-13,8.11,0.3544145272385723,8.25,8.03,21843.42,600091
65,2004-04-14,8.06,0.34502191609267374,8.07,7.72,28109.4,600091
66,2004-04-15,7.82,0.33625547902316844,7.98,7.7,22224.6,600091
67,2004-04-16,7.8,0.3425172197871008,7.89,7.65,20260.59,600091
68,2004-04-19,7.83,0.34189104571070755,7.92,7.8,20020.35,600091
69,2004-04-20,7.88,0.32623669380087666,7.98,7.6,30963.81,600091
70,2004-04-21,7.67,0.32623669380087666,7.75,7.5,24520.63,600091
71,2004-04-22,7.62,0.33500313087038197,7.78,7.6,11302.88,600091
72,2004-04-23,7.78,0.32623669380087666,7.78,7.59,10297.79,600091
73,2004-04-26,7.62,0.31997495303694423,7.7,7.42,10705.9,600091
74,2004-04-27,7.5,0.29805886036318097,7.58,7.16,28277.05,600091
75,2004-04-28,7.17,0.3049467752035066,7.31,7.15,12364.07,600091
76,2004-04-29,7.29,0.3043206011271133,7.4,7.21,14844.15,600091
77,2004-04-30,7.27,0.3018159048215404,7.35,7.16,12826.6,600091
78,2004-05-10,7.3,0.3018159048215404,7.35,7.21,9129.54,600091
79,2004-05-11,7.25,0.3055729492798998,7.33,7.18,6347.5,600091
80,2004-05-13,7.49,0.3105823418910457,7.51,7.33,18888.85,600091
81,2004-05-14,7.36,0.2949279899812148,7.36,7.08,15231.68,600091
82,2004-05-17,7.06,0.2917971195992486,7.17,7.04,8406.76,600091
83,2004-05-18,7.09,0.3036944270507201,7.27,7.08,7408.06,600091
84,2004-05-19,7.29,0.3036944270507201,7.37,7.2,13623.48,600091
85,2004-05-20,7.26,0.3018159048215404,7.33,7.11,11349.76,600091
86,2004-05-21,7.29,0.3112085159674389,7.39,7.2,15460.46,600091
87,2004-05-24,7.48,0.3055729492798998,7.48,7.25,20351.65,600091
88,2004-05-25,7.29,0.29367564182842826,7.29,7.06,13110.06,600091
89,2004-05-26,7.11,0.2949279899812148,7.26,7.09,12462.79,600091
90,2004-05-27,7.14,0.3055729492798998,7.31,7.13,9396.41,600091
91,2004-05-28,7.3,0.29367564182842826,7.35,7.09,18774.68,600091
92,2004-05-31,7.13,0.29868503443957417,7.2,7.1,7600.9,600091
93,2004-06-01,7.15,0.3149655604257984,7.45,7.15,29642.39,600091
94,2004-06-02,7.52,0.3237319974953037,7.7,7.5,64204.78,600091
95,2004-06-03,7.58,0.30995616781465246,7.59,7.33,19621.23,600091
96,2004-06-04,7.3,0.30995616781465246,7.43,7.3,11983.36,600091
97,2004-06-07,7.31,0.3018159048215404,7.4,7.21,8587.05,600091
98,2004-06-08,7.21,0.3018159048215404,7.32,7.2,8759.6,600091
99,2004-06-09,7.23,0.27864746399499063,7.32,6.81,16475.39,600091
100,2004-06-10,6.85,0.2723857232310582,6.95,6.69,21123.58,600091
101,2004-06-11,6.76,0.2661239824671259,6.93,6.61,12090.1,600091
