,date,open,close,high,low,volume,code
0,2004-01-02,5.32,0.22585227272727276,5.44,5.31,8180.81,600665
1,2004-01-05,5.35,0.21448863636363635,5.38,5.1,26067.8,600665
2,2004-01-06,5.2,0.21661931818181812,5.28,5.06,29733.31,600665
3,2004-01-07,5.27,0.22514204545454541,5.43,5.2,21694.97,600665
4,2004-01-08,5.36,0.22869318181818182,5.49,5.26,20228.87,600665
5,2004-01-09,5.44,0.22443181818181818,5.69,5.33,26555.73,600665
6,2004-01-12,5.37,0.22798295454545453,5.44,5.3,12295.19,600665
7,2004-01-13,5.43,0.23934659090909088,5.67,5.36,24674.29,600665
8,2004-01-14,5.6,0.23153409090909094,5.61,5.45,10521.28,600665
9,2004-01-15,5.46,0.22372159090909088,5.52,5.3,11549.24,600665
10,2004-01-16,5.38,0.23011363636363635,5.63,5.38,16202.71,600665
11,2004-01-29,5.3,0.24360795454545459,5.65,5.3,14011.15,600665
12,2004-01-30,5.65,0.26065340909090906,5.95,5.64,39181.21,600665
13,2004-02-02,5.89,0.2613636363636364,6.06,5.74,33475.28,600665
14,2004-02-03,5.9,0.2677556818181818,6.02,5.85,23380.31,600665
15,2004-02-04,6.0,0.27698863636363635,6.26,6.0,28980.19,600665
16,2004-02-05,6.2,0.2848011363636364,6.25,6.03,27681.73,600665
17,2004-02-06,6.23,0.2713068181818182,6.25,6.03,27541.27,600665
18,2004-02-09,6.03,0.2784090909090909,6.18,6.02,19092.73,600665
19,2004-02-10,6.14,0.2975852272727273,6.62,6.1,68992.29,600665
20,2004-02-11,6.42,0.2933238636363636,6.43,6.18,34747.07,600665
21,2004-02-12,6.35,0.29048295454545453,6.42,6.22,24056.52,600665
22,2004-02-13,6.32,0.2862215909090909,6.37,6.24,19912.49,600665
23,2004-02-16,6.3,0.3046875,6.52,6.3,32290.11,600665
24,2004-02-17,6.53,0.30113636363636365,6.58,6.41,27448.85,600665
25,2004-02-18,6.47,0.30823863636363635,6.61,6.32,42323.58,600665
26,2004-02-19,6.56,0.3167613636363636,6.72,6.46,37595.93,600665
27,2004-02-20,6.78,0.3302556818181818,6.96,6.68,60628.34,600665
28,2004-02-23,7.01,0.3146306818181818,7.18,6.65,53137.97,600665
29,2004-02-24,6.56,0.33238636363636365,6.91,6.5,49463.02,600665
30,2004-02-25,6.92,0.30539772727272724,6.93,6.5,27576.98,600665
31,2004-02-26,6.52,0.28835227272727276,6.56,6.27,24780.52,600665
32,2004-02-27,6.3,0.2933238636363636,6.44,6.28,11909.54,600665
33,2004-03-01,6.35,0.2975852272727273,6.42,6.2,14262.24,600665
34,2004-03-02,6.32,0.29403409090909094,6.42,6.27,14966.47,600665
35,2004-03-03,6.3,0.2862215909090909,6.4,6.23,11171.1,600665
36,2004-03-04,6.22,0.28551136363636365,6.27,6.0,16612.32,600665
37,2004-03-05,6.25,0.2869318181818182,6.32,6.2,8925.73,600665
38,2004-03-08,6.2,0.2713068181818182,6.21,6.01,12863.54,600665
39,2004-03-09,6.05,0.26846590909090906,6.13,6.0,7317.89,600665
40,2004-03-10,5.98,0.27698863636363635,6.12,5.97,7531.35,600665
41,2004-03-11,6.14,0.2890625,6.35,6.08,15136.07,600665
42,2004-03-12,6.27,0.28125,6.28,6.13,7771.57,600665
43,2004-03-15,6.18,0.2869318181818182,6.31,6.13,11341.77,600665
44,2004-03-16,6.37,0.2890625,6.38,6.2,9862.72,600665
45,2004-03-17,6.25,0.28409090909090906,6.27,6.15,13996.02,600665
46,2004-03-18,6.25,0.2911931818181818,6.56,6.23,32418.53,600665
47,2004-03-19,6.32,0.30113636363636365,6.48,6.25,18896.46,600665
48,2004-03-22,6.48,0.31178977272727276,6.61,6.46,31401.14,600665
49,2004-03-23,6.61,0.3039772727272727,6.61,6.45,18498.46,600665
50,2004-03-24,6.5,0.30042613636363635,6.55,6.43,9420.8,600665
51,2004-03-25,6.4,0.29403409090909094,6.46,6.28,12380.08,600665
52,2004-03-26,6.35,0.28977272727272724,6.38,6.3,7662.26,600665
53,2004-03-29,6.3,0.2805397727272727,6.36,6.15,8933.3,600665
54,2004-03-30,6.17,0.2848011363636364,6.26,6.11,6987.24,600665
55,2004-03-31,6.22,0.2876420454545454,6.29,6.18,7839.83,600665
56,2004-04-01,6.27,0.29048295454545453,6.34,6.25,8743.88,600665
57,2004-04-02,6.33,0.2933238636363636,6.43,6.31,11449.3,600665
58,2004-04-05,6.35,0.2961647727272727,6.42,6.3,10885.19,600665
59,2004-04-06,6.39,0.30113636363636365,6.48,6.35,14145.85,600665
60,2004-04-07,6.46,0.2990056818181818,6.54,6.41,14690.87,600665
61,2004-04-08,6.42,0.2947443181818182,6.52,6.36,12185.76,600665
62,2004-04-09,6.35,0.27698863636363635,6.38,6.1,16216.43,600665
63,2004-04-12,6.1,0.27769886363636365,6.15,6.02,13760.54,600665
64,2004-04-13,6.13,0.28409090909090906,6.27,6.12,15140.49,600665
65,2004-04-14,6.33,0.2947443181818182,6.39,6.2,27071.97,600665
