,date,open,close,high,low,volume,code
0,2004-01-02,5.48,0.05942102590147284,5.58,5.43,5000.51,000755
1,2004-01-05,5.42,0.062214321990858315,5.6,5.39,15932.78,000755
2,2004-01-06,5.57,0.05611985779583546,5.6,5.31,18509.87,000755
3,2004-01-07,5.33,0.05713560182833925,5.43,5.25,17411.35,000755
4,2004-01-08,5.37,0.05942102590147284,5.47,5.26,16471.36,000755
5,2004-01-09,5.47,0.06449974606399188,5.8,5.32,33436.4,000755
6,2004-01-12,5.66,0.06297613001523615,5.69,5.5,15699.83,000755
7,2004-01-13,5.6,0.07262569832402237,6.03,5.6,41674.5,000755
8,2004-01-14,5.97,0.07034027425088878,5.97,5.83,12253.35,000755
9,2004-01-15,5.89,0.06830878618588114,5.95,5.78,10761.84,000755
10,2004-01-16,5.81,0.07211782630777046,6.08,5.81,19665.34,000755
11,2004-01-29,5.9,0.07745048247841545,6.18,5.9,12834.05,000755
12,2004-01-30,6.15,0.07008633824276282,6.19,5.81,16977.9,000755
13,2004-02-02,5.88,0.07389537836465211,6.31,5.88,14698.4,000755
14,2004-02-03,6.07,0.07541899441340781,6.11,5.95,12855.55,000755
15,2004-02-04,6.1,0.08303707465718639,6.42,6.03,42262.11,000755
16,2004-02-05,6.39,0.08583037074657186,6.57,6.24,30013.28,000755
17,2004-02-06,6.47,0.08125952260030474,6.53,6.31,29220.82,000755
18,2004-02-09,6.32,0.08532249873031998,6.58,6.32,24439.59,000755
19,2004-02-10,6.49,0.08887760284408329,6.74,6.48,60117.86,000755
20,2004-02-11,6.73,0.09624174707973591,6.94,6.64,134549.87,000755
21,2004-02-12,6.89,0.09217877094972067,6.89,6.74,32740.31,000755
22,2004-02-13,6.75,0.08913153885220924,6.85,6.51,25293.59,000755
23,2004-02-16,6.61,0.09294057897409853,6.83,6.56,17745.18,000755
24,2004-02-17,6.84,0.09725749111223973,7.15,6.68,35711.78,000755
25,2004-02-18,6.9,0.09547993905535805,7.1,6.83,36313.48,000755
26,2004-02-19,6.88,0.09446419502285423,7.03,6.8,21739.24,000755
27,2004-02-20,6.85,0.09344845099035044,6.91,6.71,20728.73,000755
28,2004-02-23,6.8,0.08760792280345354,6.8,6.55,20619.03,000755
29,2004-02-24,6.55,0.08481462671406804,6.56,6.36,20700.97,000755
30,2004-02-25,6.46,0.08329101066531235,6.75,6.38,15376.36,000755
31,2004-02-26,6.36,0.08430675469781616,6.52,6.31,12511.26,000755
32,2004-02-27,6.31,0.085068562722194,6.49,6.31,8470.79,000755
33,2004-03-01,6.47,0.09116302691721685,6.77,6.34,21256.18,000755
34,2004-03-02,6.68,0.08862366683595736,6.7,6.55,10669.52,000755
35,2004-03-03,6.61,0.08329101066531235,6.62,6.38,13200.55,000755
36,2004-03-04,6.35,0.08481462671406804,6.5,6.35,8663.31,000755
37,2004-03-05,6.5,0.08227526663280856,6.5,6.35,10549.7,000755
38,2004-03-08,6.37,0.07541899441340781,6.37,6.08,12385.28,000755
39,2004-03-09,6.04,0.07110208227526664,6.17,5.86,10210.3,000755
40,2004-03-10,5.95,0.07668867445403758,6.14,5.95,8678.2,000755
41,2004-03-11,6.14,0.07973590655154901,6.29,6.11,11459.18,000755
42,2004-03-12,6.26,0.07821229050279331,6.28,6.07,11679.99,000755
43,2004-03-15,6.26,0.08202133062468257,6.39,6.2,11156.76,000755
44,2004-03-16,6.35,0.08583037074657186,6.54,6.35,17138.38,000755
45,2004-03-17,6.57,0.085068562722194,6.57,6.43,10469.36,000755
