,date,open,close,high,low,volume,code
0,2004-01-05,5.82,0.2587234042553192,5.99,5.45,24795.82,600281
1,2004-01-06,5.6,0.24680851063829784,5.63,5.4,25452.49,600281
2,2004-01-07,5.55,0.2629787234042553,5.84,5.55,19990.12,600281
3,2004-01-08,5.75,0.26553191489361705,5.77,5.63,12016.86,600281
4,2004-01-09,5.7,0.2519148936170213,5.7,5.55,15082.34,600281
5,2004-01-12,5.56,0.2587234042553192,5.65,5.32,8654.95,600281
6,2004-01-13,5.65,0.2757446808510638,5.89,5.56,16178.63,600281
7,2004-01-14,5.8,0.26212765957446815,5.85,5.65,7474.09,600281
8,2004-01-15,5.66,0.25446808510638297,5.78,5.6,5239.0,600281
9,2004-01-16,5.6,0.2587234042553192,5.7,5.56,4965.83,600281
10,2004-01-29,5.64,0.2723404255319149,5.85,5.64,7778.93,600281
11,2004-01-30,5.83,0.2697872340425532,5.89,5.75,9958.44,600281
12,2004-02-02,5.88,0.28765957446808516,5.99,5.76,19116.7,600281
13,2004-02-03,6.06,0.2987234042553191,6.2,5.98,24566.79,600281
14,2004-02-04,6.2,0.30127659574468085,6.2,6.03,19418.81,600281
15,2004-02-05,6.21,0.29787234042553196,6.21,6.01,15979.15,600281
16,2004-02-06,6.11,0.30893617021276604,6.36,6.0,36318.03,600281
17,2004-02-09,6.38,0.31914893617021284,6.48,6.31,40652.57,600281
18,2004-02-10,6.4,0.3165957446808511,6.45,6.3,18591.8,600281
19,2004-02-11,6.33,0.3131914893617021,6.35,6.21,12859.55,600281
20,2004-02-12,6.29,0.3174468085106383,6.39,6.25,10019.38,600281
21,2004-02-13,6.34,0.29787234042553196,6.37,6.1,10893.0,600281
22,2004-02-16,6.11,0.3072340425531915,6.25,6.08,9673.55,600281
23,2004-02-17,6.24,0.31148936170212765,6.29,6.21,10692.79,600281
24,2004-02-18,6.27,0.31914893617021284,6.39,6.27,14303.61,600281
25,2004-02-19,6.36,0.3208510638297873,6.39,6.26,13974.71,600281
26,2004-02-20,6.41,0.32,6.43,6.3,10805.8,600281
27,2004-02-23,6.37,0.3234042553191489,6.65,6.32,31286.59,600281
28,2004-02-24,6.41,0.34638297872340423,6.78,6.31,49764.8,600281
29,2004-02-25,6.68,0.32510638297872335,6.83,6.3,29399.48,600281
30,2004-02-26,6.4,0.30468085106382986,6.43,6.17,15925.07,600281
31,2004-02-27,6.2,0.33957446808510633,6.62,6.2,19867.83,600281
32,2004-03-01,6.56,0.3480851063829788,6.74,6.43,19336.29,600281
33,2004-03-02,6.71,0.3480851063829788,6.81,6.66,20705.41,600281
34,2004-03-03,6.7,0.3276595744680851,6.7,6.4,11859.21,600281
35,2004-03-04,6.45,0.34893617021276596,6.78,6.4,12532.99,600281
36,2004-03-05,6.72,0.3651063829787235,7.15,6.67,53753.3,600281
37,2004-03-08,6.91,0.34297872340425534,6.91,6.57,14554.0,600281
38,2004-03-09,6.63,0.3310638297872341,6.73,6.48,15240.99,600281
39,2004-03-10,6.46,0.3310638297872341,6.69,6.45,26200.88,600281
40,2004-03-11,6.55,0.34978723404255313,6.82,6.55,21679.28,600281
41,2004-03-12,6.7,0.34297872340425534,6.7,6.52,18782.66,600281
42,2004-03-15,6.66,0.35574468085106387,6.82,6.61,15811.74,600281
43,2004-03-16,6.8,0.36595744680851067,6.91,6.75,18024.42,600281
44,2004-03-17,6.91,0.3812765957446808,7.15,6.84,29660.23,600281
45,2004-03-18,7.16,0.36000000000000004,7.19,6.82,21634.03,600281
46,2004-03-19,6.81,0.38042553191489364,7.08,6.81,15649.79,600281
47,2004-03-22,7.1,0.3812765957446808,7.15,7.05,12441.08,600281
48,2004-03-23,7.09,0.3719148936170213,7.09,6.89,11496.32,600281
49,2004-03-24,6.97,0.37702127659574475,7.12,6.91,10725.7,600281
50,2004-03-25,7.04,0.3685106382978724,7.09,6.89,8150.0,600281
51,2004-03-26,6.93,0.36595744680851067,6.99,6.83,8208.22,600281
52,2004-03-29,6.89,0.36340425531914894,7.0,6.86,6634.35,600281
53,2004-03-30,6.86,0.36936170212765956,6.95,6.8,7405.0,600281
54,2004-03-31,6.98,0.36936170212765956,7.02,6.9,7788.01,600281
55,2004-04-01,6.95,0.3685106382978724,6.96,6.82,12150.0,600281
56,2004-04-02,6.97,0.3651063829787235,6.98,6.86,15376.58,600281
57,2004-04-05,6.93,0.3812765957446808,7.16,6.93,15646.18,600281
58,2004-04-06,7.1,0.3778723404255319,7.13,6.93,15526.58,600281
59,2004-04-07,7.03,0.3880851063829787,7.19,7.03,22808.44,600281
60,2004-04-08,7.18,0.3821276595744681,7.23,7.1,12191.11,600281
61,2004-04-09,7.1,0.36595744680851067,7.3,6.89,17448.62,600281
62,2004-04-12,6.91,0.35659574468085103,6.98,6.68,12365.77,600281
