,bipsVp,busincomeVp,c_name,code,epsVp,name,nprtVp,volVp
45,-0.5619957478008365,-0.6243581945102651,商业百货,416,0.2004095084698176,民生控股,0.14512489629722183,0.44479130744937556
46,0.4885547088229062,0.7385000648391989,商业百货,419,0.15375859150999088,通程控股,0.49318635693260093,0.7735704262411482
47,0.11902753082665374,0.3917602448688463,化纤行业,420,0.0348744952204012,吉林化纤,0.0585128816832977,0.7143631979731794
48,0.48088315773413026,0.5153867979922815,农药化肥,422,0.6523433489872417,湖北宜化,0.4662850209362434,0.4171537928043299
49,0.8200569875557663,0.780118984642409,机械行业,425,0.8993181656453945,徐工机械,0.8295493255552224,0.2124048708844782
50,-0.13719076006724945,0.515009138988868,有色金属,426,0.40374027741174584,兴业矿业,0.3635325592821855,0.8165568069157639
51,-0.22233727565608966,0.47724219793607997,酒店旅游,428,0.5473278039419798,华天酒店,-0.01602145395379059,0.711627743505819
52,-0.2875688336456536,0.26432002079294276,造纸行业,488,0.5584219249469372,晨鸣纸业,0.749259019308402,0.6721899534800672
53,0.11268726825127764,0.6111824775349495,交通运输,507,0.7461329050185663,珠海港,0.26262357605031317,0.7947392582133608
54,-0.17812312280773762,-0.1758121422770092,化工行业,510,-0.25397390891899707,金路集团,-0.26349081767897314,0.7030742935172484
55,0.8756074701981797,0.9343846398323102,生物制药,513,0.7721021471178566,丽珠集团,0.8634421652992029,0.2345318384407508
56,0.17759068324696953,0.1789563906230395,酒店旅游,524,0.10829573754716526,岭南控股,0.11292113112348719,0.7013436897877914
57,0.8459592995426695,0.7867955778402994,机械行业,528,0.7627798018279094,柳 工,0.6872713302504789,0.20794094069841979
58,0.3733434876560795,0.33194641272444897,电力行业,531,0.25515383194958124,穗恒运Ａ,0.7105443370710082,0.9200924544438479
59,0.5735894963297229,0.6387098843523068,家电行业,533,0.5635318141016209,万 家 乐,0.6030787946713076,0.7039204247095788
60,-0.16723166062246533,-0.0995075563239058,房地产,534,0.3761038035885284,万泽股份,0.2945509263780442,0.8383167104416396
61,0.21080449874946267,0.2393046454741431,房地产,537,0.16132317433637103,广宇发展,0.16766273916843433,0.6441789773110629
62,0.9335078471550093,0.9752720056772726,生物制药,538,0.9214768425184323,云南白药,0.9749100562862648,0.7049079471346394
63,0.2093353413356128,0.8470095107598962,房地产,540,0.5802831939878184,中天金融,0.8916475030459565,0.954089069787988
64,-0.09254043734286714,0.2721388322168246,环保行业,544,0.9036577641904754,中原环保,0.7044102739322945,0.5917818193579346
65,0.3728549107254789,0.30834140527815596,水泥行业,546,0.33838797036778373,金圆股份,0.31693687647833996,0.43789126815424073
66,-0.27344444112847816,0.7954101630092343,电子信息,547,0.28004726489160736,航天发展,0.810015037170092,0.9331611836863675
67,0.24626940693504054,0.48933678932795743,公路桥梁,548,0.5097536993298173,湖南投资,0.5341284739305142,0.8380901315143519
68,0.8791790270145053,0.9219122228785286,汽车制造,550,0.9057042772554731,江铃汽车,0.8943736740378666,-0.005168360518578873
69,-0.08026745900688591,0.01881508137479719,石油行业,554,-0.02427239482196339,泰山石油,-0.08778830048745107,0.46780071084470026
70,0.35380442663556505,0.6928747199749332,房地产,558,-0.18285748161068177,莱茵体育,-0.6427428736174031,0.9565659371252009
71,0.2893319005006825,0.757026218838592,汽车制造,559,0.7657731405996853,万向钱潮,0.9017630081247114,0.8165528798438672
72,-0.042401720532984674,0.6143360394932396,化工行业,565,0.16314656587951443,渝三峡Ａ,0.5383936210645128,0.8877312566736647
73,0.78135842855424,0.9143817915219318,生物制药,566,0.5907724005557187,海南海药,0.8742590287923963,0.819482879117124
74,-0.17803036282595225,-0.17802772111920137,房地产,567,0.007336844811928992,海德股份,0.007495249931366149,0.6085286741114702
75,0.4972384207972098,0.7730606695668626,酿酒行业,568,0.6236457089259844,泸州老窖,0.7927096203263801,0.2879372361597793
76,-0.13891099063242016,0.6216481385361551,机械行业,570,0.33754241330139023,苏常柴Ａ,0.33847324588468564,0.7960300027839057
77,-0.8079329864159199,-0.7821890843609266,煤炭行业,571,0.3775035871188722,新大洲Ａ,0.37586085229438054,0.8258745352422364
78,0.1990239775658731,0.1942900907415867,汽车制造,572,0.6267780077911378,海马汽车,0.4412211015569618,0.10052445287858444
79,0.6567620520462557,0.9294168030384564,汽车制造,581,0.7631099382931734,威孚高科,0.8941394249478506,0.33289946822335226
80,0.08948634325463423,0.5408922705017738,交通运输,582,0.6224329457633294,北部湾港,0.5793811596782432,0.911969666344393
81,-0.22611201035355605,-0.22611782893082225,发电设备,585,-0.5962952865654537,东北电气,-0.5963059516789186,0.7287791547202632
82,0.7040656617901763,0.6472633310484377,汽车制造,589,0.48503057077704487,黔轮胎Ａ,-0.050915794218751795,0.6649494296146801
83,0.039266792752822396,0.2106259858417414,生物制药,590,0.15091175446484167,启迪古汉,0.10650898481860675,0.2587312338481821
84,-0.583595207798709,0.3987919222816152,商业百货,591,0.8407258205655044,太阳能,0.8216868114197512,0.7590629154803173
85,0.2792506759358966,0.6296652707146219,供水供气,593,-0.13780145292355928,大通燃气,-0.2227557628283352,0.8310977142150544
86,-0.4625288121096343,-0.044013015829799274,机械行业,595,-0.29122554908782217,*ST宝实,-0.4377377501446616,0.7872950493187292
87,0.8128234330730707,0.865187770996859,酿酒行业,596,0.8634890994168495,古井贡酒,0.9341541106743697,0.39277516097126
88,0.825069155281698,0.7766841294935263,生物制药,597,0.38145910030334473,东北制药,0.3496514388419263,0.35668580961522145
89,0.13353213716871132,0.7289121519602757,环保行业,598,0.507258746134721,兴蓉环境,0.8862819471986174,0.8106652698550777
90,-0.19232856131911372,0.17596950822617938,汽车制造,599,0.06157299978255421,青岛双星,0.07726454441693495,0.8653886787326256
91,-0.14448954115790322,0.43902816139944617,电力行业,600,0.4075305685104971,建投能源,0.6239949563671288,0.6670990051744204
92,0.2227848995019739,0.5834428357105257,电力行业,601,0.5274914846047217,韶能股份,0.6405037729975432,0.6858780047074451
93,0.7224147294211603,0.8076086402334888,有色金属,603,0.8003425133722587,盛达矿业,0.8296567847277929,0.37242058090971447
94,-0.3403843036623723,0.3368080952631835,生物制药,606,-0.34941643184240506,神州易桥,-0.31311536865756506,0.8313947135385024
95,0.5372458005242102,0.4278776221020414,房地产,609,0.5717252645477157,绵石投资,0.41383552085634995,0.7462257619054834
96,0.5905306599480535,0.7649663354852895,酒店旅游,610,-0.10013062192923934,西安旅游,-0.03383161967375413,0.9057990904081544
97,-0.4364391009894301,-0.28559732068284566,纺织行业,611,-0.5894668474012258,*ST天首,-0.6340284040412175,0.811326565344882
98,0.20729321352009947,0.8542431163616224,化纤行业,615,0.46318459798110456,京汉股份,0.6260836517170388,0.8885772964886013
99,0.4342280323406414,0.759768282775737,物资外贸,626,0.7127248362925084,远大控股,0.8847750118159124,0.8176451468595513
100,0.02188261770977302,-0.050652912404080944,化工行业,627,0.6208013536510374,天茂集团,0.56573712339577,0.84176438572924
101,0.06793469332571606,0.3299281357203363,开发区,628,0.07526466597014891,高新发展,0.11056619703843605,0.8144215752895855
102,0.6826697173572521,0.7843841846221401,钢铁行业,629,0.2586152176397082,*ST钒钛,0.11083009772484455,-0.014878392103844812
103,0.6912504310595786,0.5624287714844166,有色金属,630,0.6647094071689422,铜陵有色,0.3600823249078249,0.22959207116271932
104,0.0528383652339728,0.44054377675834283,电子器件,636,0.41014978338679553,风华高科,0.4348544734872507,0.7373823223410125
105,0.7797539820476792,0.8611820153324422,食品行业,639,0.7596550619663389,西王食品,0.7498718750293206,0.7789059250412381
106,-0.21717428166724956,-0.025782195136120033,综合行业,652,0.6851267217599896,泰达股份,0.618083128785061,0.5555452316301313
107,0.6999170650626741,0.7134527194705581,钢铁行业,655,0.7755268663941307,金岭矿业,0.6764842618667145,0.3069640083795712
108,0.2991998620682763,0.44332567474067386,有色金属,657,-0.6625217440613488,中钨高新,-0.5871225874491421,0.6964157618983298
109,0.5143571000369401,0.2733312136440072,印刷包装,659,0.4574892848019363,*ST中富,0.08428353768299844,0.628185321717279
110,0.9700831388404009,0.9680180394436696,生物制药,661,0.9416600717001472,长春高新,0.9416617698517418,-0.06400109034384832
111,-0.12786800299228687,0.7078287100782068,化工行业,662,0.35172821095751206,天夏智慧,0.5647830346715066,0.30876857033076055
112,0.5187778995752953,0.64716698664187,农林牧渔,663,0.4515122817466804,永安林业,0.5223470326949649,0.6278540454897986
113,0.638432368035996,0.8828255411282155,传媒娱乐,665,0.6437531660783186,湖北广电,0.8134622743014237,0.5782061798124881
114,0.161551253677337,0.5454525260015464,房地产,667,0.680633201090778,美好置业,0.7462161225846978,0.6258575622474273
115,0.6465035549361121,0.7855946590601471,供水供气,669,0.5913558327925094,金鸿能源,0.763745387687553,0.525290284802368
116,0.6040167940599406,0.9787491395474116,房地产,671,0.61231613768038,阳 光 城,0.9421081904503098,0.939701406213474
117,-0.24521273845214947,0.27094000883900954,仪器仪表,676,0.48005551355937526,智度股份,0.5170306410450621,0.7349338210543019
118,0.5756592062089394,0.6900744755493842,机械行业,678,-0.3126089369873439,襄阳轴承,-0.2540352555356825,0.8777550115799084
119,0.6967694258160241,0.6135587814147022,机械行业,680,0.651685241797832,山推股份,0.3146729965444982,0.33032835942048233
120,0.2927807713058759,0.3057549904974984,发电设备,682,0.39946532910220073,东方电子,0.4100159410418918,0.7923342705372064
121,0.10639196558510193,-0.016620951649628443,化工行业,683,0.48413644263113326,远兴能源,0.33377394068977373,0.3202952453371585
122,0.682913927633071,0.8269262457666184,供水供气,685,0.7547656742421927,中山公用,0.8804306508507712,0.844994472552571
123,0.13759633498898996,0.7540999278735048,化纤行业,687,0.0784774880838225,华讯方舟,-0.03989165068714814,0.5635399364994919
124,-0.40759489974575985,0.4354972646844567,电力行业,690,0.1251789849306429,宝新能源,0.45820126923643856,0.7730029790226965
125,0.33970298331464344,0.6616184546395792,供水供气,692,0.7378818103690354,惠天热电,0.7321778340680734,0.8902059892355066
126,0.43901314852887185,0.4458954686762273,供水供气,695,-0.16857763485414431,滨海能源,-0.17251798317693337,0.24407302802709757
127,0.505565859591942,0.7631046977343103,汽车制造,700,0.635417167587431,模塑科技,0.7417909852416362,0.621322944540139
128,0.7277014268667914,0.8427206339086784,综合行业,701,0.26149827981448487,厦门信达,0.4815426137616784,0.6701401190501892
129,-0.7615645859480726,-0.7793629453710874,农林牧渔,702,0.08767215617984535,正虹科技,0.09380516220785183,0.5061783400143615
130,0.349284206091746,0.9169358208378917,商业百货,705,0.6602578250428065,浙江震元,0.6960812508279147,0.817253289760097
131,0.43478254444124864,0.44911530171214736,化工行业,707,0.38560084946474704,双环科技,0.3704843257040046,0.7193888720243578
132,0.59393511525731,0.6113823467783355,钢铁行业,708,0.7445565028744879,大冶特钢,0.7143594188430501,0.3531409683292609
133,0.5708510009333946,-0.04269516496968325,钢铁行业,709,0.6287448256795218,河钢股份,0.5357087899244994,0.005432355838609287
134,0.28681587227724403,0.2868052736107336,汽车制造,710,-0.14544371044521656,*ST天仪,-0.14592421852381265,0.6851405708205542
135,-0.7022787977952937,-0.6672484672011164,金融行业,712,0.828931693814813,锦龙股份,0.9661097117648869,0.9744252283768313
136,0.6484309802305056,0.7544529070143395,农林牧渔,713,0.5397579305145035,丰乐种业,0.6129345475527208,0.5229872163189797
137,-0.1868656658506038,0.3057891334816089,商业百货,715,-0.1439052010976411,中兴商业,0.251631566931155,0.4569405548850501
138,0.9521595061127335,0.9059568864134078,食品行业,716,0.5998808697559164,黑芝麻,0.6707675289029232,0.6488686628582133
139,0.13898544211882866,-0.2897586570002243,钢铁行业,717,0.4670757321606047,韶钢松山,0.16059790201707402,0.49205201954844163
140,-0.33529058736519796,-0.22039040285882902,电力行业,720,-0.01776395534694368,新能泰山,-0.09422896981284196,0.45717424812670737
141,-0.05135926783982892,0.06003878978226412,酒店旅游,721,-0.07181445906021135,西安饮食,-0.5702772025393572,0.9021457885899592
142,0.747797897945399,-0.37742685640182483,电子器件,725,0.14857041820645792,京东方Ａ,-0.1486597013065707,-0.13498004022194693
143,0.0458531149152167,0.40174541283960347,电子器件,727,0.02873376130963715,华东科技,0.05857083929023441,0.21819888226505318
144,0.8868584859083023,0.671401739682458,酿酒行业,729,0.8856001804861046,燕京啤酒,0.7046688215838749,0.5391093461979714
145,0.8033778754977844,0.8804497900564987,电子器件,733,0.7923464823898899,振华科技,0.8566262827179704,0.8425168015641491
146,0.4425997889428411,0.5599076980782336,农林牧渔,735,0.38467364626260275,罗 牛 山,0.3578076459561603,0.7699741974117457
147,-0.21080431680128237,0.8658870124417567,生物制药,739,-0.3967985683466825,普洛药业,0.8105673029341885,0.8271958515696456
148,0.5713449323176977,0.9274079486002867,金融行业,750,0.6827035604681572,国海证券,0.8600374540640382,0.9557653929401765
149,0.6952810253182341,0.8014488115535917,酿酒行业,752,-0.010466488467422465,西藏发展,0.06378822149060373,0.8674875931596242
150,0.37031050902049456,0.6510039137076191,汽车制造,753,0.3802654299101565,漳州发展,0.20333958734141047,0.9180285839586073
151,-0.15747037735724947,-0.06462082548858673,化工行业,755,0.3938515413101101,*ST三维,0.3014968462661719,0.18608033372669816
152,-0.15557473836682115,0.6453069390320393,商业百货,759,0.5047649232319085,中百集团,0.5766662607983427,0.7412798812789078
153,-0.8401860667366963,0.23335120214975175,汽车制造,760,0.16039419191329363,斯太尔,-0.08967172675720532,0.7636481764286297
154,0.2057986293757047,0.6229193306088532,有色金属,762,0.048454066283077885,西藏矿业,-0.1047491685456065,0.6421724847284677
155,0.8890850881532592,0.8911999802958227,生物制药,766,0.4938844411164288,通化金马,0.6889347221549923,0.45729524888630374
156,0.42079437135452163,0.7738046439370535,机械行业,777,0.4227168598435125,中核科技,0.421535370433587,0.8848620800876007
157,-0.07737593295803982,0.572616785834331,钢铁行业,778,0.5581436331912139,新兴铸管,0.3431006035498641,0.6989388341109265
158,-0.4123732754878346,-0.401792698323196,纺织行业,779,0.12162857944794071,三毛派神,0.12004282983189601,0.5734673496979789
159,0.7484925364729045,0.816016763924905,水泥行业,789,0.7525761227709107,万年青,0.7482600372636116,0.7304017119028829
160,0.11851621361662455,0.7671930764092215,生物制药,790,-0.15213407874069745,泰合健康,0.26475619445061666,0.7951114384086312
161,0.40776322295956413,-0.0669708337500806,农药化肥,792,0.8003715556786837,盐湖股份,0.4757051240984607,-0.16500384361930232
162,0.20811362439678963,0.6766528440055684,传媒娱乐,793,0.7861041517800706,华闻传媒,0.841293587169108,0.8112253796852451
163,0.8082638691780363,0.9227770634107283,其它行业,795,0.5694817871469541,英洛华,0.5699529236346286,0.5931927911901819
164,0.8179160164912966,0.8930980272008363,食品行业,796,0.35526981424678844,凯撒旅游,0.7135550569316447,0.6042404198281429
165,0.7922106124691451,0.7992229923766317,酿酒行业,799,0.854582354981226,酒鬼酒,0.8581424569528421,0.488323509676073
166,0.7412026416452823,0.7770094569139476,汽车制造,800,0.381768904496983,一汽轿车,0.32871487976878555,0.5204266030166474
167,-0.2642004656458792,0.6877212380639386,酒店旅游,802,0.24865962957260002,北京文化,0.6012477493343802,0.6596456941436484
168,-0.18694140257725747,-0.2044618650332816,纺织行业,803,-0.6932836030613289,*ST金宇,-0.75480438349652,0.308936299208006
169,-0.2812439854877681,-0.06636389846713646,发电设备,806,0.35490531458464697,银河生物,0.3529921205572021,0.8126315515623959
170,-0.2892248096515329,0.09212426319544723,有色金属,807,0.41785299964371947,云铝股份,0.21441851739042314,0.49006400209571777
171,0.3831728114966069,0.6177762118113664,印刷包装,812,0.13439613214645882,陕西金叶,0.20705354544178653,0.9106545968731461
172,-0.007605552494455448,0.4154554375462522,纺织行业,813,0.46906701639654547,德展健康,0.4659161798345774,0.4493075736027359
173,-0.6061196485102873,0.4778556199967346,机械行业,816,-0.11300102825623352,智慧农业,-0.01176038103325048,0.8724556814830422
174,0.576870044896385,0.8152723840805679,机械行业,821,0.439477620674811,京山轻机,0.555813243310494,0.7290387067900971
175,0.43702997264876176,0.5401308659986744,化工行业,822,0.4330639098378282,山东海化,0.36064359370792776,0.704040586256449
176,0.7806943371112168,0.8429181387820954,电子器件,823,0.6940268959441954,超声电子,0.7784465562162008,0.7362978292376675
177,0.5477712196623377,0.7095632910129895,公路桥梁,828,0.6354062652502044,东莞控股,0.7823172732745525,0.7746282229633223
178,0.19610510082312899,0.5901731600628787,农药化肥,830,0.20512086828942375,鲁西化工,0.5564717979337949,0.7832644429788875
179,-0.13017669417922248,0.8661199476892443,造纸行业,833,0.39221165211427417,贵糖股份,0.5529841507355346,0.7527731435513867
180,0.10312432285259855,0.12613920375095586,传媒娱乐,835,0.25051874242135386,长城动漫,-0.2574997904386115,0.795753433109189
181,0.5184636690022298,0.6231426131777396,纺织行业,850,0.23372312648071525,华茂股份,0.2954675983319558,0.5323285723248221
182,0.4460382344677752,0.5043043868579313,机械行业,856,-0.14227065662007143,冀东装备,-0.15124738937778598,0.3784264300530238
183,0.47105641704920437,0.6579198408422684,酿酒行业,858,0.554560346682576,五 粮 液,0.6695945062799873,0.3866077442442132
184,0.25876329642049356,0.3802862803119279,塑料制品,859,0.019525624595481836,国风塑业,0.0656634203036083,0.7518658649429389
185,0.7768956507461527,0.8482416890410045,酿酒行业,860,0.8712251060968642,顺鑫农业,0.8603638415193516,0.8148702694062675
186,0.42282810569654355,0.7456407980138912,房地产,861,0.7510523877040904,海印股份,0.5697712204953009,0.8217085615866402
187,0.8595407478283182,0.8684776781784423,酿酒行业,869,0.9000217826172909,张 裕Ａ,0.9189464340161807,0.11454718391204069
188,-0.1439073427990058,0.07296702999868797,电力行业,875,0.27428380123385243,吉电股份,0.2880897581018241,0.8217955357670365
189,0.8734661527962495,0.8245573107343321,水泥行业,877,0.8283891295694809,天山股份,0.6319522373879661,0.3775538672789531
190,-0.12151462008849769,-0.01580069791123583,有色金属,878,-0.08146262717926758,云南铜业,-0.0028206716941311448,0.16134430126656824
191,0.2293429151314626,-0.26428912109945746,商业百货,882,0.6257126589776586,华联股份,0.23137488242139376,0.18371089077734437
192,0.8299614057071193,0.9544080903047664,酒店旅游,888,0.8016925740780932,峨眉山Ａ,0.9014662574752083,0.491342670698018
193,-0.21393341845250588,0.038672851276194485,钢铁行业,890,0.5455909999786945,法 尔 胜,0.538649770833552,0.7461601524998981
194,0.6995914070779811,0.6816740297334044,食品行业,893,0.05087511985684357,东凌国际,-0.07126881518326882,0.4956137431046193
195,-0.10967484243942412,0.050963797466569566,房地产,897,0.26929305752594623,津滨发展,0.12279718202973533,0.6334781610904624
196,0.10394750874428323,0.3332888448143691,钢铁行业,898,0.40279048139533763,鞍钢股份,0.44698952006918435,0.28232296813137603
197,0.22322014911527382,0.44287608821172714,电力行业,899,0.3407582115013835,赣能股份,0.4843273634519731,0.8249774787781451
198,-0.027380493936636694,0.5278471137041973,公路桥梁,900,0.9025986646813471,现代投资,0.8371726232730624,0.6083604933621525
199,0.5428589131562509,0.6872629628485238,交通运输,905,0.0052174853145450185,厦门港务,0.2650114517812618,0.9232082153667798
200,0.2576165585790154,0.3442452468802028,商业百货,906,0.28008467371455076,浙商中拓,0.3829782480060762,0.7298746604552799
201,0.3830543394565243,0.7025576732001151,综合行业,909,0.24692579644254864,数源科技,0.31045407783454987,0.9061290490009216
202,-0.02741350080367812,0.38056101404283044,家具行业,910,0.8636058982371634,大亚圣象,0.8939771314793726,0.7783628990165677
203,0.7307177458582298,0.7551244783347169,农药化肥,912,0.4649612543504609,泸天化,0.37907738680457526,0.4938146226176566
204,0.5306799712908293,0.6213007182871197,公路桥梁,916,-0.05309436046673699,华北高速,-0.1792436267417137,0.9074191350906835
205,-0.1948201616386264,-0.18472598094177123,交通运输,920,0.5213940811098616,南方汇通,0.5931123573955818,-0.15158530872626566
206,0.30575562841404147,0.3367696927537826,电器行业,922,-0.3696605285069408,*ST佳电,-0.46198295107604154,0.6890803698114973
207,-0.040135238953854416,0.6539683892425777,房地产,926,-0.37129981560517883,福星股份,0.46842909894939566,0.7029622741296566
208,0.36508273115450607,0.3503503216021111,汽车制造,927,0.35638123730044546,一汽夏利,0.3417915323823727,0.4058069834289674
209,0.0549226781636777,0.3134986991988535,食品行业,930,-0.546100689401711,中粮生化,-0.555666516371768,0.8088855331607891
210,0.15047884515947182,0.1504826921409062,房地产,931,0.6356074144612402,中 关 村,0.6355859186957812,0.8464236345779019
211,0.02237868811721675,-0.1896498817559817,钢铁行业,932,0.4508233715167327,*ST华菱,0.4090755762032365,0.23249887373118652
212,-0.16766573057858178,-0.09901178120526337,化纤行业,936,0.4673201009412448,华西股份,0.6127176276419805,0.838529877064413
213,0.8444174731536861,0.8282787132205371,煤炭行业,937,0.9245893575639926,冀中能源,0.9019956324040609,-0.028320076971777953
214,0.11797546058196134,0.41392816283649986,农药化肥,950,0.4822761937742016,*ST建峰,0.004815943398077267,0.5606581341394541
215,0.8617312692866033,0.9297975905425647,生物制药,952,0.5742200472249709,广济药业,0.5794915558533044,0.851498663235732
216,0.16131733219377703,0.15776330800881425,有色金属,960,0.29877368125105075,锡业股份,0.07720727170556012,0.13032855704422824
217,0.1268346006313984,0.8591218028764334,建筑建材,961,0.5280167305203943,中南建设,0.507308745011347,0.7839176033656176
218,0.5858780754918149,0.6258406271594948,有色金属,962,0.18027875548127228,东方钽业,0.10735651545768697,0.41239730620106924
219,0.980356534553646,0.9810625842923003,生物制药,963,0.9770289580582099,华东医药,0.968575330273003,-0.25203266918677925
220,-0.07265164361782041,0.15364284917157875,电力行业,966,0.6257092563845034,长源电力,0.6266797998693022,0.7970755944213044
221,0.05027521280542986,0.7405914628631483,发电设备,967,0.4579298494848671,盈峰环境,0.8293161115734753,0.6476096149128603
222,0.3492388500660564,0.8057146382367981,钢铁行业,969,0.4986745252332003,安泰科技,0.47184657905737676,0.6594791745655763
223,0.7631365812735709,0.8246761508368735,电子信息,970,0.7950304979858821,中科三环,0.6582520083131397,0.7805807486343626
224,-0.081634808008965,-0.20793589770969004,塑料制品,973,0.752690233307467,佛塑科技,0.6477551227026512,0.7372444773500402
225,-0.5261239611854557,-0.2926839832184963,化纤行业,976,0.30465776151348406,春晖股份,0.30300510501831784,0.5038826671920736
226,0.4964980686380113,0.9758393614845766,纺织行业,982,0.764837733347371,*ST 中绒,-0.2546857482264955,0.6709747017349657
