,date,open,close,high,low,volume,code
0,2004-01-02,4.19,0.15647226173541964,4.21,4.13,9019.69,600448
1,2004-01-05,4.16,0.15931721194879092,4.23,4.13,10860.08,600448
2,2004-01-06,4.2,0.1571834992887625,4.28,4.14,12796.1,600448
3,2004-01-07,4.16,0.16642958748221906,4.3,4.13,14919.63,600448
4,2004-01-08,4.33,0.17140825035561882,4.45,4.32,21421.19,600448
5,2004-01-09,4.35,0.16500711237553348,4.4,4.27,14408.8,600448
6,2004-01-12,4.28,0.16571834992887627,4.34,4.25,9515.0,600448
7,2004-01-13,4.31,0.1728307254623044,4.4,4.3,12384.41,600448
8,2004-01-14,4.4,0.18207681365576103,4.52,4.38,21995.65,600448
9,2004-01-15,4.53,0.17638691322901853,4.55,4.41,13321.92,600448
10,2004-01-16,4.5,0.17709815078236132,4.5,4.4,11396.27,600448
11,2004-01-29,4.5,0.18705547652916074,4.6,4.41,14579.66,600448
12,2004-01-30,4.59,0.18990042674253202,4.66,4.52,19555.26,600448
13,2004-02-02,4.65,0.197724039829303,4.78,4.58,28327.61,600448
14,2004-02-03,4.74,0.21337126600284498,4.97,4.69,35838.51,600448
15,2004-02-04,4.96,0.21479374110953062,4.99,4.87,27221.07,600448
16,2004-02-05,5.0,0.22688477951635852,5.16,4.91,37807.38,600448
17,2004-02-06,5.1,0.21337126600284498,5.14,4.95,29385.07,600448
18,2004-02-09,4.95,0.21763869132290184,5.05,4.9,19086.43,600448
19,2004-02-10,5.0,0.22475106685633003,5.13,5.0,26220.66,600448
20,2004-02-11,5.12,0.22688477951635852,5.25,5.09,25473.81,600448
21,2004-02-12,5.15,0.23328591749644387,5.26,5.05,31177.61,600448
22,2004-02-13,5.24,0.22190611664295876,5.44,5.06,41752.39,600448
23,2004-02-16,5.1,0.2290184921763869,5.18,5.05,17439.36,600448
24,2004-02-17,5.18,0.23328591749644387,5.29,5.16,18626.53,600448
25,2004-02-18,5.24,0.23257467994310108,5.24,5.18,18526.42,600448
26,2004-02-19,5.24,0.23399715504978666,5.28,5.19,19772.03,600448
27,2004-02-20,5.27,0.2411095305832148,5.37,5.19,30932.09,600448
