,date,open,close,high,low,volume,code
0,2004-01-02,3.319,0.08160424262512428,3.411,3.319,0.004591109234938582,600078
1,2004-01-05,3.393,0.08160424262512428,3.43,3.344,0.008483289614062325,600078
2,2004-01-06,3.381,0.08571428571428572,3.43,3.374,0.013420222628782258,600078
3,2004-01-07,3.43,0.08770301624129931,3.472,3.411,0.011784866165869691,600078
4,2004-01-08,3.466,0.10354656943984089,3.736,3.454,0.04698193419698577,600078
5,2004-01-09,3.711,0.10964534305601592,3.889,3.711,0.054226597214690024,600078
6,2004-01-12,3.809,0.12509115014915478,4.079,3.809,0.053199487235497146,600078
7,2004-01-13,4.042,0.12628438846536294,4.073,3.907,0.03379774272257745,600078
8,2004-01-14,4.06,0.12098110705999338,4.085,3.932,0.014434099040997853,600078
9,2004-01-15,3.962,0.11978786874378522,4.005,3.895,0.021746258919115507,600078
10,2004-01-16,3.95,0.11574411667219092,3.975,3.87,0.022574789809259015,600078
11,2004-01-29,3.877,0.13483592973152136,4.244,3.846,0.028059356925489037,600078
12,2004-01-30,4.195,0.12184289028836592,4.226,3.968,0.030299514483669805,600078
13,2004-02-02,3.968,0.11289360291680478,4.091,3.742,0.061022320448336366,600078
14,2004-02-03,3.797,0.1153463705667882,3.919,3.797,0.015168225027830802,600078
15,2004-02-04,3.895,0.12184289028836592,3.999,3.877,0.02221146824315549,600078
16,2004-02-05,4.005,0.14133244945309908,4.287,3.981,0.06841597289644548,600078
17,2004-02-06,4.275,0.13112363274776268,4.281,4.103,0.03207918044349645,600078
18,2004-02-09,4.122,0.13927742790851844,4.256,4.115,0.02752020717177447,600078
19,2004-02-10,4.269,0.13483592973152136,4.281,4.158,0.02412250617178039,600078
20,2004-02-11,4.177,0.14577394763009616,4.348,4.164,0.03906479686002287,600078
21,2004-02-12,4.342,0.14537620152469338,4.428,4.318,0.02634632490428812,600078
22,2004-02-13,4.33,0.1376201524693404,4.354,4.189,0.018143289611542844,600078
23,2004-02-16,4.207,0.14173019555850186,4.293,4.183,0.015162222367512216,600078
24,2004-02-17,4.275,0.14617169373549882,4.348,4.262,0.02264935381015242,600078
25,2004-02-18,4.342,0.1526682134570766,4.507,4.336,0.040732597922411864,600078
26,2004-02-19,4.434,0.1478289691746768,4.477,4.342,0.02203429213391992,600078
27,2004-02-20,4.367,0.14696718594630426,4.367,4.256,0.019264514753884,600078
28,2004-02-23,4.348,0.14252568776930724,4.385,4.281,0.02287643451299151,600078
29,2004-02-24,4.281,0.13722240636393768,4.281,4.122,0.01906494676906336,600078
30,2004-02-25,4.226,0.13642691415313224,4.367,4.158,0.022075082509809912,600078
31,2004-02-26,4.158,0.13483592973152136,4.213,4.134,0.012401830049254568,600078
32,2004-02-27,4.183,0.14133244945309908,4.299,4.177,0.017127448005183076,600078
33,2004-03-01,4.269,0.14736493205170703,4.379,4.244,0.019691094155852747,600078
34,2004-03-03,4.336,0.1335764003977461,4.336,4.146,0.020597256513390345,600078
35,2004-03-04,4.152,0.12787537288697381,4.152,3.944,0.017828864847174032,600078
36,2004-03-05,4.066,0.12747762678157104,4.128,4.06,0.007186815764434698,600078
37,2004-03-08,4.048,0.12707988067616838,4.103,4.011,0.008891035905482727,600078
38,2004-03-09,4.073,0.12707988067616838,4.122,4.011,0.013400879323600332,600078
39,2004-03-10,4.054,0.1335764003977461,4.152,4.017,0.011132213852930666,600078
40,2004-03-11,4.152,0.13887968180311566,4.256,4.109,0.01350084597828687,600078
41,2004-03-12,4.256,0.13397414650314882,4.275,4.14,0.005352634563204738,600078
42,2004-03-15,4.195,0.14252568776930724,4.318,4.171,0.026306258878803834,600078
43,2004-03-16,4.305,0.14173019555850186,4.373,4.22,0.013161963365001932,600078
44,2004-03-17,4.256,0.14173019555850186,4.311,4.207,0.008349297386405165,600078
45,2004-03-18,4.281,0.1356314219423268,4.281,4.183,0.010698932635034348,600078
46,2004-03-19,4.183,0.1396751740139211,4.262,4.158,0.00771021247149996,600078
47,2004-03-22,4.256,0.14086841233012926,4.293,4.22,0.008657140010130827,600078
48,2004-03-23,4.275,0.14696718594630426,4.36,4.25,0.024923895967157075,600078
49,2004-03-24,4.354,0.15021544580709312,4.458,4.324,0.03353348079847853,600078
50,2004-03-25,4.409,0.1478289691746768,4.446,4.287,0.01822112893600988,600078
51,2004-03-26,4.367,0.14497845541929066,4.391,4.311,0.004480894596686103,600078
52,2004-03-29,4.324,0.14133244945309908,4.336,4.226,0.010462328299035028,600078
53,2004-03-30,4.275,0.14212794166390452,4.33,4.232,0.008862540590392192,600078
54,2004-03-31,4.287,0.14133244945309908,4.311,4.238,0.004570462099026385,600078
55,2004-04-01,4.256,0.14252568776930724,4.311,4.244,0.006111438853425112,600078
56,2004-04-02,4.293,0.1538614517732847,4.483,4.281,0.044151242097179605,600078
57,2004-04-05,4.471,0.15757374875704344,4.544,4.44,0.03136747782574447,600078
58,2004-04-06,4.532,0.16890951276102084,4.697,4.52,0.04717914016961389,600078
59,2004-04-07,4.697,0.1750082863771959,4.777,4.624,0.03746640746259801,600078
60,2004-04-08,4.777,0.17374875704342063,4.869,4.728,0.034571714280423375,600078
61,2004-04-09,4.758,0.17865429234338742,4.991,4.716,0.0670018267487362,600078
62,2004-04-12,4.856,0.17540603248259862,4.869,4.654,0.03145533208190778,600078
63,2004-04-13,4.795,0.17050049718263172,4.954,4.685,0.02365710158806583,600078
64,2004-04-14,4.758,0.16685449121644014,4.765,4.526,0.022550640596602712,600078
65,2004-04-15,4.654,0.16241299303944312,4.685,4.55,0.011065044524874635,600078
66,2004-04-16,4.593,0.16811402055021546,4.716,4.575,0.02969198605165664,600078
67,2004-04-19,4.716,0.16685449121644014,4.716,4.624,0.012302052355543429,600078
68,2004-04-20,4.654,0.16082200861783225,4.685,4.532,0.005817157329034093,600078
69,2004-04-21,4.556,0.15306595956247926,4.581,4.44,0.009304570701449594,600078
70,2004-04-22,4.36,0.15306595956247926,4.514,4.348,0.01395650017567072,600078
71,2004-04-23,4.403,0.15147497514086838,4.471,4.348,0.01043795233320824,600078
72,2004-04-26,4.403,0.15061319191249584,4.428,4.379,0.003987114373165425,600078
73,2004-04-27,4.416,0.1538614517732847,4.514,4.391,0.006864775872757206,600078
74,2004-04-28,4.458,0.14537620152469338,4.471,4.311,0.010303506599210118,600078
75,2004-04-29,4.33,0.13602916804772952,4.44,4.189,0.009770164246139558,600078
76,2004-04-30,4.195,0.14133244945309908,4.348,4.164,0.017176061365454687,600078
77,2004-05-10,4.275,0.13682466025853496,4.305,4.171,0.0012110445926486369,600078
78,2004-05-11,4.226,0.13808418959231022,4.281,4.146,0.002730486094550781,600078
79,2004-05-12,4.177,0.14537620152469338,4.373,4.177,0.005530635802032893,600078
80,2004-05-13,4.348,0.14086841233012926,4.348,4.226,0.002085467805017972,600078
81,2004-05-14,4.256,0.14332117998011273,4.324,4.207,0.0030563744914272814,600078
82,2004-05-17,4.299,0.13602916804772952,4.299,4.189,0.0018909009873462911,600078
83,2004-05-18,4.103,0.13437189260855154,4.195,4.079,0.00281441626112492,600078
84,2004-05-19,4.177,0.1335764003977461,4.213,4.091,0.008317747202212305,600078
85,2004-05-20,4.103,0.13437189260855154,4.177,4.103,0.0014010826456098634,600078
86,2004-05-21,4.085,0.13032814053695724,4.152,4.085,0.001636150099009252,600078
87,2004-05-24,4.103,0.12668213457076566,4.171,4.024,0.004605608840451052,600078
88,2004-05-25,4.128,0.12303612860457408,4.128,3.895,0.004445388829408173,600078
89,2004-05-26,3.993,0.1254888962545575,4.042,3.919,0.004933330158788946,600078
90,2004-05-27,4.03,0.1315876698707325,4.14,3.932,0.026583042616872683,600078
91,2004-05-28,4.134,0.12993039443155452,4.177,4.079,0.0043885619654057805,600078
92,2004-05-31,4.097,0.12833941000994364,4.128,4.03,0.0026161206135386504,600078
93,2004-06-01,4.079,0.13238316208153794,4.164,4.06,0.004897868482405277,600078
94,2004-06-02,4.134,0.12833941000994364,4.152,4.024,0.005109536268350787,600078
95,2004-06-03,4.066,0.12588664235996017,4.103,3.993,0.004340685552938236,600078
96,2004-06-04,3.926,0.12628438846536294,4.06,3.926,0.0015154292305244537,600078
97,2004-06-07,4.036,0.1213788531653961,4.042,3.919,0.002064335669268911,600078
98,2004-06-08,3.895,0.11488233344381837,3.962,3.864,0.0034922507733857787,600078
99,2004-06-09,3.877,0.11209811070599934,3.919,3.803,0.004025750593935839,600078
100,2004-06-10,3.736,0.11209811070599934,3.889,3.736,0.0017762898570661389,600078
101,2004-06-11,3.834,0.11448458733841566,3.926,3.809,0.001523907279620798,600078
